"externalId","component","displayCategory","categoryId","displayName","displayValue","metaType","filelink","filename","link"
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Brüstungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungsbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenhöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Baustoff Rahmen","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Baustoff Verglasung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Klasse Einbruchhemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Klasse Explosionshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Klasse Beschusshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Klasse Schlagregendichte","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Energiedurchlassgrad gWert","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Wärmedurchgangskoeffizient Uw","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Notausgang","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Öffnungsrichtung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Anschlagart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Leibungsfläche","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Sonnenschutz aussen","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Rauchabzug","Fakse","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Bauart Fenster","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Öffungsart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Fensterteile","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Fensterbank","True","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Sturz","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Hersteller","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Baujahr","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Inbetriebnahme","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000eccf1","Fenster","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Kategorie","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Brüstungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungsbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenhöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Baustoff Rahmen","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Baustoff Verglasung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Klasse Einbruchhemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Klasse Explosionshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Klasse Beschusshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Klasse Schlagregendichte","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Energiedurchlassgrad gWert","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Wärmedurchgangskoeffizient Uw","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Notausgang","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Öffnungsrichtung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Anschlagart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Leibungsfläche","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Sonnenschutz aussen","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Rauchabzug","Fakse","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Bauart Fenster","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Öffungsart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Fensterteile","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Fensterbank","True","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Sturz","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Hersteller","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Baujahr","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Inbetriebnahme","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ecdb3","Fenster","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Kategorie","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Brüstungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungsbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenhöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Baustoff Rahmen","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Baustoff Verglasung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Klasse Einbruchhemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Klasse Explosionshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Klasse Beschusshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Klasse Schlagregendichte","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Energiedurchlassgrad gWert","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Wärmedurchgangskoeffizient Uw","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Notausgang","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Öffnungsrichtung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Anschlagart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Leibungsfläche","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Sonnenschutz aussen","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Rauchabzug","Fakse","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Bauart Fenster","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Öffungsart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Fensterteile","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Fensterbank","True","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Sturz","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Hersteller","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Baujahr","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Inbetriebnahme","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece29","Fenster","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Kategorie","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Brüstungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungsbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenhöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Baustoff Rahmen","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Baustoff Verglasung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Klasse Einbruchhemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Klasse Explosionshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Klasse Beschusshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Klasse Schlagregendichte","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Energiedurchlassgrad gWert","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Wärmedurchgangskoeffizient Uw","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Notausgang","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Öffnungsrichtung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Anschlagart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Leibungsfläche","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Sonnenschutz aussen","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Rauchabzug","Fakse","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Bauart Fenster","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Öffungsart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Fensterteile","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Fensterbank","True","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Sturz","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Hersteller","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Baujahr","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Inbetriebnahme","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece8a","Fenster","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Kategorie","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Brüstungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungsbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Lichte Öffnungshöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenbreite","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Gesamtblendrahmenhöhe","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Baustoff Rahmen","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Baustoff Verglasung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Klasse Einbruchhemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Klasse Explosionshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Klasse Beschusshemmung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Klasse Schlagregendichte","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Energiedurchlassgrad gWert","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Wärmedurchgangskoeffizient Uw","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Notausgang","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Öffnungsrichtung","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Anschlagart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Leibungsfläche","0.00","Double","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Sonnenschutz aussen","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Rauchabzug","Fakse","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Bauart Fenster","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Öffungsart","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Fensterteile","0","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Fensterbank","True","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Sturz","False","Text","","",""
"4e31850a-811a-4d7e-9580-66f732e4d378-000ece90","Fenster","IFC-Parameter","PG_IFC","Hersteller","ND","Text","","",""
